,time,datetime,temperature_2m
459,1611111600000,2021-01-20 03:00:00,3.3582702636718977
460,1611115200000,2021-01-20 04:00:00,3.3678527832031477
461,1611118800000,2021-01-20 05:00:00,3.4549041748047102
462,1611122400000,2021-01-20 06:00:00,3.7769561767578352
463,1611126000000,2021-01-20 07:00:00,4.682031250000023
464,1611129600000,2021-01-20 08:00:00,5.241387939453148
465,1611133200000,2021-01-20 09:00:00,6.058190917968773
466,1611136800000,2021-01-20 10:00:00,6.960427856445335
467,1611140400000,2021-01-20 11:00:00,8.254693603515648
468,1611144000000,2021-01-20 12:00:00,8.791864013671898
469,1611147600000,2021-01-20 13:00:00,9.170922851562523
470,1611151200000,2021-01-20 14:00:00,9.327127075195335
471,1611154800000,2021-01-20 15:00:00,8.55286560058596
472,1611158400000,2021-01-20 16:00:00,6.963418579101585
473,1611162000000,2021-01-20 17:00:00,5.698587036132835
474,1611165600000,2021-01-20 18:00:00,4.824502563476585
475,1611169200000,2021-01-20 19:00:00,4.274819946289085
476,1611172800000,2021-01-20 20:00:00,3.6364227294922102
477,1611176400000,2021-01-20 21:00:00,3.3852935791015852
478,1611180000000,2021-01-20 22:00:00,3.1240020751953352
479,1611183600000,2021-01-20 23:00:00,3.1416412353515852
480,1611187200000,2021-01-21 00:00:00,3.6323181152343977
481,1611190800000,2021-01-21 01:00:00,3.6982818603515852
482,1611194400000,2021-01-21 02:00:00,3.8683868408203352
483,1611198000000,2021-01-21 03:00:00,5.382775878906273
484,1611201600000,2021-01-21 04:00:00,7.818887329101585
485,1611205200000,2021-01-21 05:00:00,8.426110839843773
486,1611208800000,2021-01-21 06:00:00,8.639199829101585
487,1611212400000,2021-01-21 07:00:00,9.077264404296898
488,1611216000000,2021-01-21 08:00:00,9.31037292480471
489,1611219600000,2021-01-21 09:00:00,9.721154785156273
490,1611223200000,2021-01-21 10:00:00,10.007531738281273
491,1611226800000,2021-01-21 11:00:00,10.59369812011721
492,1611230400000,2021-01-21 12:00:00,10.574990844726585
493,1611234000000,2021-01-21 13:00:00,10.368188476562523
494,1611237600000,2021-01-21 14:00:00,10.016213989257835
495,1611241200000,2021-01-21 15:00:00,9.77784118652346
496,1611244800000,2021-01-21 16:00:00,9.567773437500023
497,1611248400000,2021-01-21 17:00:00,9.482705688476585
498,1611252000000,2021-01-21 18:00:00,9.425500488281273
499,1611255600000,2021-01-21 19:00:00,9.469155883789085
500,1611259200000,2021-01-21 20:00:00,9.634698486328148
501,1611262800000,2021-01-21 21:00:00,9.558831787109398
502,1611266400000,2021-01-21 22:00:00,9.666558837890648
503,1611270000000,2021-01-21 23:00:00,9.886437988281273
504,1611273600000,2021-01-22 00:00:00,10.093240356445335
505,1611277200000,2021-01-22 01:00:00,9.79548034667971
506,1611280800000,2021-01-22 02:00:00,9.623620605468773
507,1611284400000,2021-01-22 03:00:00,9.38782653808596
508,1611288000000,2021-01-22 04:00:00,8.754602050781273
509,1611291600000,2021-01-22 05:00:00,8.626626586914085
510,1611295200000,2021-01-22 06:00:00,8.744622802734398
511,1611298800000,2021-01-22 07:00:00,9.608544921875023
512,1611302400000,2021-01-22 08:00:00,9.583734130859398
513,1611306000000,2021-01-22 09:00:00,9.92701110839846
514,1611309600000,2021-01-22 10:00:00,10.728616333007835
515,1611313200000,2021-01-22 11:00:00,11.327432250976585
516,1611316800000,2021-01-22 12:00:00,10.179788208007835
517,1611320400000,2021-01-22 13:00:00,7.609704589843773
518,1611324000000,2021-01-22 14:00:00,5.584863281250023
519,1611327600000,2021-01-22 15:00:00,4.54664001464846
520,1611331200000,2021-01-22 16:00:00,3.9239593505859602
521,1611334800000,2021-01-22 17:00:00,3.6327453613281477
522,1611338400000,2021-01-22 18:00:00,3.4881683349609602
523,1611342000000,2021-01-22 19:00:00,3.3797088623047102
524,1611345600000,2021-01-22 20:00:00,3.0058837890625227
525,1611349200000,2021-01-22 21:00:00,1.9085784912109602
526,1611352800000,2021-01-22 22:00:00,1.5811096191406477
527,1611356400000,2021-01-22 23:00:00,1.4836822509765852
528,1611360000000,2021-01-23 00:00:00,1.5172821044922102
529,1611363600000,2021-01-23 01:00:00,1.6436706542968977
530,1611367200000,2021-01-23 02:00:00,1.8775115966797102
531,1611370800000,2021-01-23 03:00:00,2.1379028320312727
532,1611374400000,2021-01-23 04:00:00,2.2889953613281477
533,1611378000000,2021-01-23 05:00:00,2.1802917480468977
534,1611381600000,2021-01-23 06:00:00,2.0940338134765852
535,1611385200000,2021-01-23 07:00:00,1.7772766113281477
536,1611388800000,2021-01-23 08:00:00,2.0239196777343977
537,1611392400000,2021-01-23 09:00:00,3.0043579101562727
538,1611396000000,2021-01-23 10:00:00,4.139337158203148
539,1611399600000,2021-01-23 11:00:00,4.917260742187523
540,1611403200000,2021-01-23 12:00:00,5.47773132324221
541,1611406800000,2021-01-23 13:00:00,5.690667724609398
542,1611410400000,2021-01-23 14:00:00,5.72840270996096
543,1611414000000,2021-01-23 15:00:00,5.505105590820335
544,1611417600000,2021-01-23 16:00:00,4.708352661132835
545,1611421200000,2021-01-23 17:00:00,3.7066436767578352
546,1611424800000,2021-01-23 18:00:00,3.1972900390625227
547,1611428400000,2021-01-23 19:00:00,2.8290344238281477
548,1611432000000,2021-01-23 20:00:00,2.3566528320312727
549,1611435600000,2021-01-23 21:00:00,2.0947967529297102
550,1611439200000,2021-01-23 22:00:00,2.1888519287109602
551,1611442800000,2021-01-23 23:00:00,1.7681671142578352
552,1611446400000,2021-01-24 00:00:00,1.9034667968750227
553,1611450000000,2021-01-24 01:00:00,2.0406433105468977
554,1611453600000,2021-01-24 02:00:00,1.7683654785156477
555,1611457200000,2021-01-24 03:00:00,1.5108276367187727
556,1611460800000,2021-01-24 04:00:00,1.0758911132812727
557,1611464400000,2021-01-24 05:00:00,0.6574188232422102
558,1611468000000,2021-01-24 06:00:00,0.32380065917971024
559,1611471600000,2021-01-24 07:00:00,-0.015707397460914763
560,1611475200000,2021-01-24 08:00:00,0.26143798828127274
561,1611478800000,2021-01-24 09:00:00,0.7340332031250227
562,1611482400000,2021-01-24 10:00:00,1.4801116943359602
563,1611486000000,2021-01-24 11:00:00,2.0290466308593977
564,1611489600000,2021-01-24 12:00:00,2.6883331298828352
565,1611493200000,2021-01-24 13:00:00,3.0732513427734602
566,1611496800000,2021-01-24 14:00:00,3.0299774169922102
567,1611500400000,2021-01-24 15:00:00,2.8994842529297102
568,1611504000000,2021-01-24 16:00:00,2.1969085693359602
569,1611507600000,2021-01-24 17:00:00,0.8762603759765852
570,1611511200000,2021-01-24 18:00:00,-0.32036437988278976
571,1611514800000,2021-01-24 19:00:00,-1.0312255859374773
572,1611518400000,2021-01-24 20:00:00,-1.4474395751952898
573,1611522000000,2021-01-24 21:00:00,-1.6852020263671648
574,1611525600000,2021-01-24 22:00:00,-1.6967071533202898
575,1611529200000,2021-01-24 23:00:00,-1.8145660400390398
576,1611532800000,2021-01-25 00:00:00,-1.6287139892577898
577,1611536400000,2021-01-25 01:00:00,-1.3592895507812273
578,1611540000000,2021-01-25 02:00:00,-1.2366088867187273
579,1611543600000,2021-01-25 03:00:00,-1.2408050537109148
580,1611547200000,2021-01-25 04:00:00,-1.6448120117187273
581,1611550800000,2021-01-25 05:00:00,-1.5022949218749773
582,1611554400000,2021-01-25 06:00:00,-1.2781738281249773
583,1611558000000,2021-01-25 07:00:00,-0.41614379882810226
584,1611561600000,2021-01-25 08:00:00,0.25043640136721024
585,1611565200000,2021-01-25 09:00:00,1.2082611083984602
586,1611568800000,2021-01-25 10:00:00,1.8807922363281477
587,1611572400000,2021-01-25 11:00:00,2.4354187011718977
588,1611576000000,2021-01-25 12:00:00,2.4966674804687727
589,1611579600000,2021-01-25 13:00:00,2.5745330810547102
590,1611583200000,2021-01-25 14:00:00,2.3935485839843977
591,1611586800000,2021-01-25 15:00:00,2.0380035400390852
592,1611590400000,2021-01-25 16:00:00,1.6018157958984602
593,1611594000000,2021-01-25 17:00:00,0.7831359863281477
594,1611597600000,2021-01-25 18:00:00,0.29723510742189774
595,1611601200000,2021-01-25 19:00:00,0.09781799316408524
596,1611604800000,2021-01-25 20:00:00,-0.026510620117164763
597,1611608400000,2021-01-25 21:00:00,0.018624877929710237
598,1611612000000,2021-01-25 22:00:00,0.07981262207033524
599,1611615600000,2021-01-25 23:00:00,-0.25858154296872726
600,1611619200000,2021-01-26 00:00:00,-0.29530944824216476
601,1611622800000,2021-01-26 01:00:00,-0.7023376464843523
602,1611626400000,2021-01-26 02:00:00,-0.49587097167966476
603,1611630000000,2021-01-26 03:00:00,-0.30452575683591476
604,1611633600000,2021-01-26 04:00:00,0.04058227539064774
605,1611637200000,2021-01-26 05:00:00,0.30652770996096024
606,1611640800000,2021-01-26 06:00:00,0.5579772949218977
607,1611644400000,2021-01-26 07:00:00,0.7199188232422102
608,1611648000000,2021-01-26 08:00:00,0.8946472167968977
609,1611651600000,2021-01-26 09:00:00,1.2882171630859602
610,1611655200000,2021-01-26 10:00:00,1.5677581787109602
611,1611658800000,2021-01-26 11:00:00,2.2128387451172102
612,1611662400000,2021-01-26 12:00:00,2.9892517089843977
613,1611666000000,2021-01-26 13:00:00,3.3322235107422102
614,1611669600000,2021-01-26 14:00:00,3.4928680419922102
615,1611673200000,2021-01-26 15:00:00,3.1331268310547102
616,1611676800000,2021-01-26 16:00:00,2.6735931396484602
617,1611680400000,2021-01-26 17:00:00,2.3329711914062727
618,1611684000000,2021-01-26 18:00:00,1.8654113769531477
619,1611687600000,2021-01-26 19:00:00,1.6632476806640852
620,1611691200000,2021-01-26 20:00:00,1.4494262695312727
621,1611694800000,2021-01-26 21:00:00,1.1799713134765852
622,1611698400000,2021-01-26 22:00:00,0.9878479003906477
623,1611702000000,2021-01-26 23:00:00,0.7879882812500227
624,1611705600000,2021-01-27 00:00:00,0.6524749755859602
625,1611709200000,2021-01-27 01:00:00,-0.06383361816403976
626,1611712800000,2021-01-27 02:00:00,-0.7571472167968523
627,1611716400000,2021-01-27 03:00:00,-0.7633880615234148
628,1611720000000,2021-01-27 04:00:00,-0.5666412353515398
629,1611723600000,2021-01-27 05:00:00,-0.43732299804685226
630,1611727200000,2021-01-27 06:00:00,-0.26581420898435226
631,1611730800000,2021-01-27 07:00:00,0.23998413085939774
632,1611734400000,2021-01-27 08:00:00,0.39168701171877274
633,1611738000000,2021-01-27 09:00:00,0.7389312744140852
634,1611741600000,2021-01-27 10:00:00,1.1229949951172102
635,1611745200000,2021-01-27 11:00:00,1.1388641357422102
636,1611748800000,2021-01-27 12:00:00,1.7715850830078352
637,1611752400000,2021-01-27 13:00:00,2.2309051513672102
638,1611756000000,2021-01-27 14:00:00,2.2726226806640852
639,1611759600000,2021-01-27 15:00:00,2.6560455322265852
640,1611763200000,2021-01-27 16:00:00,2.6805206298828352
641,1611766800000,2021-01-27 17:00:00,2.7820526123047102
642,1611770400000,2021-01-27 18:00:00,2.9085937500000227
643,1611774000000,2021-01-27 19:00:00,2.3632293701172102
644,1611777600000,2021-01-27 20:00:00,2.3878112792968977
645,1611781200000,2021-01-27 21:00:00,2.5487762451172102
646,1611784800000,2021-01-27 22:00:00,2.6179595947265852
647,1611788400000,2021-01-27 23:00:00,2.7656951904297102
648,1611792000000,2021-01-28 00:00:00,3.0024963378906477
649,1611795600000,2021-01-28 01:00:00,3.1783538818359602
650,1611799200000,2021-01-28 02:00:00,3.5085388183593977
651,1611802800000,2021-01-28 03:00:00,3.8212829589843977
652,1611806400000,2021-01-28 04:00:00,4.13758239746096
653,1611810000000,2021-01-28 05:00:00,4.46155700683596
654,1611813600000,2021-01-28 06:00:00,4.871804809570335
655,1611817200000,2021-01-28 07:00:00,5.474176025390648
656,1611820800000,2021-01-28 08:00:00,6.067132568359398
657,1611824400000,2021-01-28 09:00:00,6.676919555664085
658,1611828000000,2021-01-28 10:00:00,7.227288818359398
659,1611831600000,2021-01-28 11:00:00,7.74469909667971
660,1611835200000,2021-01-28 12:00:00,8.145318603515648
661,1611838800000,2021-01-28 13:00:00,9.097146606445335
662,1611842400000,2021-01-28 14:00:00,9.74103698730471
663,1611846000000,2021-01-28 15:00:00,10.05347595214846
664,1611849600000,2021-01-28 16:00:00,10.283258056640648
665,1611853200000,2021-01-28 17:00:00,10.507684326171898
666,1611856800000,2021-01-28 18:00:00,10.555764770507835
667,1611860400000,2021-01-28 19:00:00,10.372109985351585
668,1611864000000,2021-01-28 20:00:00,10.21778259277346
669,1611867600000,2021-01-28 21:00:00,10.088037109375023
670,1611871200000,2021-01-28 22:00:00,9.872903442382835
671,1611874800000,2021-01-28 23:00:00,9.556176757812523
672,1611878400000,2021-01-29 00:00:00,9.041543579101585
673,1611882000000,2021-01-29 01:00:00,8.80243835449221
674,1611885600000,2021-01-29 02:00:00,9.01880798339846
675,1611889200000,2021-01-29 03:00:00,9.712930297851585
676,1611892800000,2021-01-29 04:00:00,9.909814453125023
677,1611896400000,2021-01-29 05:00:00,9.818658447265648
678,1611900000000,2021-01-29 06:00:00,9.716958618164085
679,1611903600000,2021-01-29 07:00:00,9.702737426757835
680,1611907200000,2021-01-29 08:00:00,9.29834899902346
681,1611910800000,2021-01-29 09:00:00,9.128289794921898
682,1611914400000,2021-01-29 10:00:00,9.129022216796898
683,1611918000000,2021-01-29 11:00:00,9.434854125976585
684,1611921600000,2021-01-29 12:00:00,9.21558532714846
685,1611925200000,2021-01-29 13:00:00,9.39606628417971
686,1611928800000,2021-01-29 14:00:00,9.457986450195335
687,1611932400000,2021-01-29 15:00:00,8.681909179687523
688,1611936000000,2021-01-29 16:00:00,8.246972656250023
689,1611939600000,2021-01-29 17:00:00,7.81318054199221
690,1611943200000,2021-01-29 18:00:00,7.232766723632835
691,1611946800000,2021-01-29 19:00:00,7.21839294433596
692,1611950400000,2021-01-29 20:00:00,7.34223327636721
693,1611954000000,2021-01-29 21:00:00,7.310479736328148
694,1611957600000,2021-01-29 22:00:00,7.367181396484398
695,1611961200000,2021-01-29 23:00:00,7.151605224609398
696,1611964800000,2021-01-30 00:00:00,6.881875610351585
697,1611968400000,2021-01-30 01:00:00,6.66535339355471
698,1611972000000,2021-01-30 02:00:00,6.697900390625023
699,1611975600000,2021-01-30 03:00:00,6.616311645507835
700,1611979200000,2021-01-30 04:00:00,6.549462890625023
701,1611982800000,2021-01-30 05:00:00,6.413171386718773
702,1611986400000,2021-01-30 06:00:00,6.294290161132835
703,1611990000000,2021-01-30 07:00:00,6.61469421386721
704,1611993600000,2021-01-30 08:00:00,6.74622497558596
705,1611997200000,2021-01-30 09:00:00,7.128106689453148
706,1612000800000,2021-01-30 10:00:00,7.59015808105471
707,1612004400000,2021-01-30 11:00:00,7.687417602539085
708,1612008000000,2021-01-30 12:00:00,7.770593261718773
709,1612011600000,2021-01-30 13:00:00,7.845864868164085
710,1612015200000,2021-01-30 14:00:00,7.557778930664085
711,1612018800000,2021-01-30 15:00:00,7.075006103515648
712,1612022400000,2021-01-30 16:00:00,6.69330749511721
713,1612026000000,2021-01-30 17:00:00,6.396585083007835
714,1612029600000,2021-01-30 18:00:00,6.232537841796898
715,1612033200000,2021-01-30 19:00:00,4.763360595703148
716,1612036800000,2021-01-30 20:00:00,4.200906372070335
717,1612040400000,2021-01-30 21:00:00,3.6151824951172102
718,1612044000000,2021-01-30 22:00:00,3.1858306884765852
719,1612047600000,2021-01-30 23:00:00,2.8577056884765852
720,1612051200000,2021-01-31 00:00:00,2.5850769042968977
721,1612054800000,2021-01-31 01:00:00,2.1538787841797102
722,1612058400000,2021-01-31 02:00:00,1.9433532714843977
723,1612062000000,2021-01-31 03:00:00,1.8432098388672102
724,1612065600000,2021-01-31 04:00:00,1.6240936279297102
725,1612069200000,2021-01-31 05:00:00,1.4450622558593977
726,1612072800000,2021-01-31 06:00:00,1.3962646484375227
727,1612076400000,2021-01-31 07:00:00,0.8319641113281477
728,1612080000000,2021-01-31 08:00:00,0.8856750488281477
729,1612083600000,2021-01-31 09:00:00,1.2911621093750227
730,1612087200000,2021-01-31 10:00:00,2.2374511718750227
731,1612090800000,2021-01-31 11:00:00,3.4544006347656477
732,1612094400000,2021-01-31 12:00:00,4.390725708007835
733,1612098000000,2021-01-31 13:00:00,4.84986267089846
734,1612101600000,2021-01-31 14:00:00,5.13379821777346
735,1612105200000,2021-01-31 15:00:00,5.037225341796898
736,1612108800000,2021-01-31 16:00:00,4.85346374511721
737,1612112400000,2021-01-31 17:00:00,4.823815917968773
738,1612116000000,2021-01-31 18:00:00,4.835809326171898
739,1612119600000,2021-01-31 19:00:00,4.023416137695335
740,1612123200000,2021-01-31 20:00:00,4.169656372070335
741,1612126800000,2021-01-31 21:00:00,4.141198730468773
742,1612130400000,2021-01-31 22:00:00,4.228601074218773
743,1612134000000,2021-01-31 23:00:00,4.30585632324221
744,1612137600000,2021-02-01 00:00:00,4.215112304687523
745,1612141200000,2021-02-01 01:00:00,4.372216796875023
746,1612144800000,2021-02-01 02:00:00,4.663171386718773
747,1612148400000,2021-02-01 03:00:00,4.993402099609398
748,1612152000000,2021-02-01 04:00:00,5.106057739257835
749,1612155600000,2021-02-01 05:00:00,5.270303344726585
750,1612159200000,2021-02-01 06:00:00,5.484124755859398
751,1612162800000,2021-02-01 07:00:00,5.861505126953148
752,1612166400000,2021-02-01 08:00:00,6.552774047851585
753,1612170000000,2021-02-01 09:00:00,7.26722106933596
754,1612173600000,2021-02-01 10:00:00,7.80219421386721
755,1612177200000,2021-02-01 11:00:00,8.306146240234398
756,1612180800000,2021-02-01 12:00:00,8.377786254882835
757,1612184400000,2021-02-01 13:00:00,8.248941040039085
758,1612188000000,2021-02-01 14:00:00,8.301812744140648
759,1612191600000,2021-02-01 15:00:00,8.103631591796898
760,1612195200000,2021-02-01 16:00:00,7.87879333496096
761,1612198800000,2021-02-01 17:00:00,7.671807861328148
762,1612202400000,2021-02-01 18:00:00,7.563043212890648
763,1612206000000,2021-02-01 19:00:00,7.765435791015648
764,1612209600000,2021-02-01 20:00:00,7.75055847167971
765,1612213200000,2021-02-01 21:00:00,7.51221618652346
766,1612216800000,2021-02-01 22:00:00,7.079019165039085
767,1612220400000,2021-02-01 23:00:00,6.639810180664085
768,1612224000000,2021-02-02 00:00:00,6.31055603027346
769,1612227600000,2021-02-02 01:00:00,6.119836425781273
770,1612231200000,2021-02-02 02:00:00,5.991326904296898
771,1612234800000,2021-02-02 03:00:00,5.940942382812523
772,1612238400000,2021-02-02 04:00:00,5.939370727539085
773,1612242000000,2021-02-02 05:00:00,6.091531372070335
774,1612245600000,2021-02-02 06:00:00,6.269128417968773
775,1612249200000,2021-02-02 07:00:00,6.740899658203148
776,1612252800000,2021-02-02 08:00:00,7.334375000000023
777,1612256400000,2021-02-02 09:00:00,8.370339965820335
778,1612260000000,2021-02-02 10:00:00,9.255471801757835
779,1612263600000,2021-02-02 11:00:00,9.750161743164085
780,1612267200000,2021-02-02 12:00:00,9.86890563964846
781,1612270800000,2021-02-02 13:00:00,10.224298095703148
782,1612274400000,2021-02-02 14:00:00,10.688088989257835
783,1612278000000,2021-02-02 15:00:00,10.891824340820335
784,1612281600000,2021-02-02 16:00:00,10.754800415039085
785,1612285200000,2021-02-02 17:00:00,10.55372009277346
786,1612288800000,2021-02-02 18:00:00,10.56562194824221
787,1612292400000,2021-02-02 19:00:00,10.610757446289085
788,1612296000000,2021-02-02 20:00:00,10.682839965820335
789,1612299600000,2021-02-02 21:00:00,10.948327636718773
790,1612303200000,2021-02-02 22:00:00,10.800271606445335
791,1612306800000,2021-02-02 23:00:00,10.766992187500023
792,1612310400000,2021-02-03 00:00:00,10.64936218261721
793,1612314000000,2021-02-03 01:00:00,10.492761230468773
794,1612317600000,2021-02-03 02:00:00,10.564721679687523
795,1612321200000,2021-02-03 03:00:00,10.531365966796898
796,1612324800000,2021-02-03 04:00:00,10.412637329101585
797,1612328400000,2021-02-03 05:00:00,10.22187194824221
798,1612332000000,2021-02-03 06:00:00,10.212701416015648
799,1612335600000,2021-02-03 07:00:00,10.191201782226585
800,1612339200000,2021-02-03 08:00:00,10.499261474609398
801,1612342800000,2021-02-03 09:00:00,11.07196960449221
802,1612346400000,2021-02-03 10:00:00,11.483193969726585
803,1612350000000,2021-02-03 11:00:00,12.15357360839846
804,1612353600000,2021-02-03 12:00:00,12.60328063964846
805,1612357200000,2021-02-03 13:00:00,11.934381103515648
806,1612360800000,2021-02-03 14:00:00,11.798989868164085
807,1612364400000,2021-02-03 15:00:00,11.991983032226585
808,1612368000000,2021-02-03 16:00:00,11.678933715820335
809,1612371600000,2021-02-03 17:00:00,11.384133911132835
810,1612375200000,2021-02-03 18:00:00,10.79572448730471
811,1612378800000,2021-02-03 19:00:00,10.414117431640648
812,1612382400000,2021-02-03 20:00:00,10.250695800781273
813,1612386000000,2021-02-03 21:00:00,9.31720886230471
814,1612389600000,2021-02-03 22:00:00,8.762902832031273
815,1612393200000,2021-02-03 23:00:00,8.607141113281273
816,1612396800000,2021-02-04 00:00:00,8.510095214843773
817,1612400400000,2021-02-04 01:00:00,8.190393066406273
818,1612404000000,2021-02-04 02:00:00,7.735314941406273
819,1612407600000,2021-02-04 03:00:00,7.387445068359398
820,1612411200000,2021-02-04 04:00:00,7.063348388671898
821,1612414800000,2021-02-04 05:00:00,6.652017211914085
822,1612418400000,2021-02-04 06:00:00,6.69831237792971
823,1612422000000,2021-02-04 07:00:00,5.783074951171898
824,1612425600000,2021-02-04 08:00:00,6.069940185546898
825,1612429200000,2021-02-04 09:00:00,7.312173461914085
826,1612432800000,2021-02-04 10:00:00,8.684869384765648
827,1612436400000,2021-02-04 11:00:00,9.731317138671898
828,1612440000000,2021-02-04 12:00:00,10.373941040039085
829,1612443600000,2021-02-04 13:00:00,10.585778808593773
830,1612447200000,2021-02-04 14:00:00,10.677056884765648
831,1612450800000,2021-02-04 15:00:00,10.628137207031273
832,1612454400000,2021-02-04 16:00:00,9.755471801757835
833,1612458000000,2021-02-04 17:00:00,8.701684570312523
834,1612461600000,2021-02-04 18:00:00,7.796792602539085
835,1612465200000,2021-02-04 19:00:00,7.83313903808596
836,1612468800000,2021-02-04 20:00:00,7.04078063964846
837,1612472400000,2021-02-04 21:00:00,6.241311645507835
838,1612476000000,2021-02-04 22:00:00,5.919976806640648
839,1612479600000,2021-02-04 23:00:00,5.711480712890648
840,1612483200000,2021-02-05 00:00:00,5.73078308105471
841,1612486800000,2021-02-05 01:00:00,5.624414062500023
842,1612490400000,2021-02-05 02:00:00,5.569924926757835
843,1612494000000,2021-02-05 03:00:00,5.222146606445335
844,1612497600000,2021-02-05 04:00:00,5.071145629882835
845,1612501200000,2021-02-05 05:00:00,4.692727661132835
846,1612504800000,2021-02-05 06:00:00,4.694863891601585
847,1612508400000,2021-02-05 07:00:00,5.772851562500023
848,1612512000000,2021-02-05 08:00:00,6.450234985351585
849,1612515600000,2021-02-05 09:00:00,7.766748046875023
850,1612519200000,2021-02-05 10:00:00,8.64466247558596
851,1612522800000,2021-02-05 11:00:00,8.804971313476585
852,1612526400000,2021-02-05 12:00:00,9.227502441406273
853,1612530000000,2021-02-05 13:00:00,9.491693115234398
854,1612533600000,2021-02-05 14:00:00,9.988885498046898
855,1612537200000,2021-02-05 15:00:00,9.867944335937523
856,1612540800000,2021-02-05 16:00:00,9.35736999511721
857,1612544400000,2021-02-05 17:00:00,8.53907165527346
858,1612548000000,2021-02-05 18:00:00,7.81336364746096
859,1612551600000,2021-02-05 19:00:00,7.385049438476585
860,1612555200000,2021-02-05 20:00:00,6.977517700195335
861,1612558800000,2021-02-05 21:00:00,6.909417724609398
862,1612562400000,2021-02-05 22:00:00,7.04132995605471
863,1612566000000,2021-02-05 23:00:00,7.10328063964846
864,1612569600000,2021-02-06 00:00:00,6.63318786621096
865,1612573200000,2021-02-06 01:00:00,6.36646423339846
866,1612576800000,2021-02-06 02:00:00,6.169229125976585
867,1612580400000,2021-02-06 03:00:00,6.14118347167971
868,1612584000000,2021-02-06 04:00:00,6.264398193359398
869,1612587600000,2021-02-06 05:00:00,6.20844421386721
870,1612591200000,2021-02-06 06:00:00,6.165444946289085
871,1612594800000,2021-02-06 07:00:00,6.446343994140648
872,1612598400000,2021-02-06 08:00:00,6.618859863281273
873,1612602000000,2021-02-06 09:00:00,7.243798828125023
874,1612605600000,2021-02-06 10:00:00,8.468545532226585
875,1612609200000,2021-02-06 11:00:00,9.894586181640648
876,1612612800000,2021-02-06 12:00:00,11.194177246093773
877,1612616400000,2021-02-06 13:00:00,11.72913513183596
878,1612620000000,2021-02-06 14:00:00,11.60395202636721
879,1612623600000,2021-02-06 15:00:00,11.19342956542971
880,1612627200000,2021-02-06 16:00:00,10.413796997070335
881,1612630800000,2021-02-06 17:00:00,9.44605407714846
882,1612634400000,2021-02-06 18:00:00,8.757775878906273
883,1612638000000,2021-02-06 19:00:00,7.56556091308596
884,1612641600000,2021-02-06 20:00:00,7.310662841796898
885,1612645200000,2021-02-06 21:00:00,6.98652038574221
886,1612648800000,2021-02-06 22:00:00,6.721185302734398
887,1612652400000,2021-02-06 23:00:00,6.485696411132835
888,1612656000000,2021-02-07 00:00:00,6.069482421875023
889,1612659600000,2021-02-07 01:00:00,5.82917175292971
890,1612663200000,2021-02-07 02:00:00,5.617898559570335
891,1612666800000,2021-02-07 03:00:00,5.14618835449221
892,1612670400000,2021-02-07 04:00:00,4.875756835937523
893,1612674000000,2021-02-07 05:00:00,4.305230712890648
894,1612677600000,2021-02-07 06:00:00,4.125299072265648
895,1612681200000,2021-02-07 07:00:00,5.645013427734398
896,1612684800000,2021-02-07 08:00:00,6.430337524414085
897,1612688400000,2021-02-07 09:00:00,8.187173461914085
898,1612692000000,2021-02-07 10:00:00,9.021951293945335
899,1612695600000,2021-02-07 11:00:00,9.00464782714846
900,1612699200000,2021-02-07 12:00:00,8.310403442382835
901,1612702800000,2021-02-07 13:00:00,7.380090332031273
902,1612706400000,2021-02-07 14:00:00,6.541299438476585
903,1612710000000,2021-02-07 15:00:00,6.20874938964846
904,1612713600000,2021-02-07 16:00:00,5.85871276855471
905,1612717200000,2021-02-07 17:00:00,5.600854492187523
906,1612720800000,2021-02-07 18:00:00,5.360391235351585
907,1612724400000,2021-02-07 19:00:00,5.097039794921898
908,1612728000000,2021-02-07 20:00:00,4.850701904296898
909,1612731600000,2021-02-07 21:00:00,4.69788513183596
910,1612735200000,2021-02-07 22:00:00,4.406182861328148
911,1612738800000,2021-02-07 23:00:00,4.16883239746096
912,1612742400000,2021-02-08 00:00:00,3.7870574951172102
913,1612746000000,2021-02-08 01:00:00,3.4208618164062727
914,1612749600000,2021-02-08 02:00:00,2.8327728271484602
915,1612753200000,2021-02-08 03:00:00,2.3248840332031477
916,1612756800000,2021-02-08 04:00:00,1.8260742187500227
917,1612760400000,2021-02-08 05:00:00,1.4698272705078352
918,1612764000000,2021-02-08 06:00:00,1.3083740234375227
919,1612767600000,2021-02-08 07:00:00,0.8424774169922102
920,1612771200000,2021-02-08 08:00:00,1.1304870605468977
921,1612774800000,2021-02-08 09:00:00,2.0137115478515852
922,1612778400000,2021-02-08 10:00:00,2.5490509033203352
923,1612782000000,2021-02-08 11:00:00,3.5689025878906477
924,1612785600000,2021-02-08 12:00:00,3.8194519042968977
925,1612789200000,2021-02-08 13:00:00,3.5899749755859602
926,1612792800000,2021-02-08 14:00:00,3.0013061523437727
927,1612796400000,2021-02-08 15:00:00,2.2274108886718977
928,1612800000000,2021-02-08 16:00:00,1.6620727539062727
929,1612803600000,2021-02-08 17:00:00,0.8107696533203352
930,1612807200000,2021-02-08 18:00:00,0.29453430175783524
931,1612810800000,2021-02-08 19:00:00,-1.0266326904296648
932,1612814400000,2021-02-08 20:00:00,-1.6134857177734148
933,1612818000000,2021-02-08 21:00:00,-2.1969055175781023
